Date,NTPC,Tata Power,Adani Power,Reliance,Power Grid,Delhi,Mumbai,Chennai,Kolkata,Hyderabad,avg_temp,CDD,heat_shock,NTPC_return,Tata Power_return,Adani Power_return,Reliance_return,Power Grid_return,NTPC_volatility,Tata Power_volatility,Adani Power_volatility,Reliance_volatility,Power Grid_volatility
2021-07-16,99.2668914794922,120.75454711914062,21.1299991607666,961.1674194335938,101.67179870605467,34.65,28.4,32.2,32.5,29.75,31.5,13.5,False,-0.9975114526063034,-0.24105331063039026,1.4889503865816556,1.4430794317892515,1.497388787257714,0.8626901229701994,0.48092573564619195,1.1745270370495422,0.9322047645018995,0.6895625316609318
2021-07-19,101.18389129638672,122.35942840576172,20.43000030517578,955.0474853515624,101.36746978759766,27.0,27.4,33.45,33.1,28.15,29.82,11.82,False,1.9311572955727607,1.329044185009165,-3.3128200823147824,-0.6367188440113525,-0.29932481015396695,1.0707649791648233,0.6445358402114072,1.5803420458121389,0.9058024007194553,0.7133345694478271
2021-07-20,98.7251205444336,118.46881866455078,19.40999984741211,952.7041625976562,100.56312561035156,30.6,27.45,34.2,29.5,29.3,30.21,12.21,False,-2.4300021677866934,-3.1796566818775185,-4.992660022159978,-0.2453619102555482,-0.7934933948055445,1.54073362105712,1.4019973753173773,2.0250541377777624,0.7935382416022323,0.7755702877614675
2021-07-22,99.35022735595705,120.31685638427734,20.36000061035156,964.9439697265624,101.41091918945312,30.5,27.25,32.35,31.8,24.7,29.32,11.32,False,0.633179081551094,1.5599359734981055,4.894388307097852,1.2847437441160015,0.8430461702100267,1.5538910760152147,1.5587261165169286,3.2271005137914757,0.8915641535956523,0.770640826580272
2021-07-23,98.7667999267578,119.53873443603516,20.09000015258789,958.1188354492188,101.30223846435548,31.6,26.75,33.4,29.7,25.75,29.439999999999998,11.439999999999998,False,-0.5872431747024787,-0.646727292938043,-1.3261318746051187,-0.7073088688535623,-0.1071686618820733,1.404706360955134,1.5732475343815129,3.2267314091423245,0.925694584345445,0.7666908513481576
2021-07-26,99.47526550292967,119.24694061279295,19.59000015258789,944.99169921875,101.17182159423828,30.7,28.45,35.0,32.6,29.95,31.339999999999996,13.339999999999996,False,0.7173114616422227,-0.24409980967160516,-2.4888003793050895,-1.3700947883269698,-0.1287403635834683,1.4055731242034866,1.5561553025183243,3.2798076446934648,1.0474650042533264,0.7670532070335497
2021-07-27,99.05850219726562,117.83660125732422,18.950000762939453,935.0496826171876,100.80223846435548,31.35,28.05,35.65,31.6,29.45,31.22,13.219999999999999,False,-0.4189617424562475,-1.1827048544987395,-3.266969804305453,-1.052074490154964,-0.3653024370412705,1.4068601889513779,1.595571302158552,3.394050125570314,1.114116917925019,0.7930889829068556
2021-07-28,97.34988403320312,117.0584716796875,19.40999984741211,927.0187377929688,99.1718521118164,28.95,28.3,35.75,29.9,29.05,30.390000000000004,12.390000000000004,False,-1.7248576610415012,-0.6603462500904045,2.427435704236358,-0.8588789423189191,-1.6174108604895654,1.5022564598283121,1.597697135563771,3.5374529076978214,0.8661616485511503,0.7457716958117814
2021-07-29,97.30821990966795,119.3928451538086,19.07999992370605,934.25341796875,97.04144287109376,29.8,28.75,35.85,29.3,28.7,30.48,12.48,False,-0.04279832888240964,1.9941943890304126,-1.7001541798057018,0.7804243734064631,-2.1481995095953277,1.168795658199362,1.7338714530575638,3.42398302730859,0.9891080700929329,1.0058127117396374
2021-07-30,98.5167465209961,121.581298828125,19.170000076293945,926.0859985351562,99.21531677246094,30.3,28.15,36.3,29.45,28.95,30.630000000000003,12.630000000000003,False,1.2419573726145883,1.8329856127451416,0.47169891482061743,-0.8742188443207732,2.2401500194662916,0.9958712440724395,1.3587414136057208,2.9282176077356388,1.0106053796852288,1.4654861584200822
2021-08-02,98.1417007446289,129.80020141601562,18.56999969482422,943.012451171875,99.12834930419922,30.1,28.05,35.35,31.4,29.8,30.940000000000005,12.940000000000005,False,-0.3806924097795483,6.760005582362938,-3.1298924313083343,1.8277409078090168,-0.08765528457784777,0.9570065291891952,2.784970916076149,2.0745737380118707,1.1697495791362285,1.397484415996788
2021-08-03,98.05835723876952,128.97344970703125,18.3700008392334,949.9513549804688,101.12830352783205,31.85,27.2,35.3,30.3,29.45,30.82,12.82,False,-0.08492160338270383,-0.6369417766422414,-1.076999778554455,0.7358231378568503,2.017540126180739,0.9392396899265101,2.7839374458422594,2.075937970997422,1.216762239568026,1.6571096999989228
2021-08-04,98.22504425048828,128.04940795898438,18.049999237060547,957.2316284179688,101.59205627441406,32.15,27.35,37.25,30.95,29.65,31.47,13.469999999999999,False,0.16998756292936346,-0.7164588914585712,-1.7419792463450157,0.7663838152691227,0.4585785881935367,0.8809301995319274,2.8279822331296596,2.0202215215048565,1.1132828297428967,1.6651104255063638
2021-08-05,97.09984588623048,130.8701171875,17.6299991607666,971.1094360351562,101.56307220458984,32.85,28.35,36.15,31.4,29.15,31.580000000000002,13.580000000000002,False,-1.145531033193914,2.202828793569367,-2.326870327127739,1.4497857368256373,-0.028529858423109733,0.9539438436279852,2.6662125840331825,1.8822006677562444,1.0480098440852124,1.6552357879272723
2021-08-06,98.05835723876952,131.45370483398438,18.51000022888184,950.5429077148438,101.44713592529295,33.3,28.15,35.95,32.6,29.8,31.96,13.96,False,0.987139931882175,0.44592887897261235,4.991498071500611,-2.117838377133008,-0.11415200109676782,0.8095977561328378,2.5440764559306657,2.724085229674835,1.3836962857694042,1.4806873835225403
2021-08-09,97.26654815673828,128.4384765625,18.06999969482422,945.128173828125,102.28768920898438,30.7,28.1,34.0,31.7,31.3,31.160000000000004,13.160000000000004,False,-0.807487606694457,-2.2937567832662986,-2.3770963188378125,-0.5696464454967187,0.8285628529822731,0.8814912096962045,2.9453199866502504,2.779257395163015,1.4102805860025216,0.9976842512654351
2021-08-10,95.30787658691406,126.49319458007812,17.170000076293945,950.0877685546876,100.0558624267578,34.45,27.75,34.3,32.6,31.25,32.07,14.07,False,-2.0137155136501383,-1.514563263661317,-4.980628852960411,0.5247536645187845,-2.181911429895267,0.9697395289019314,3.0726331208499422,3.12512639974422,1.334042244285204,1.2672652832438118
2021-08-11,97.4748992919922,126.05549621582033,16.68000030517578,963.39697265625,102.22970581054688,34.7,27.95,34.15,33.05,31.65,32.300000000000004,14.300000000000004,False,2.273707885100107,-0.34602522745261766,-2.8538134475298627,1.400839432109402,2.172629700114137,1.4227068267483414,1.442080860155366,3.1030915108599353,1.2644427095113688,1.4743492113442989
2021-08-12,99.30855560302734,129.99472045898438,17.0,960.3029174804688,108.4035186767578,34.5,28.05,32.8,31.8,29.95,31.419999999999998,13.419999999999998,False,1.8811574306348389,3.1249920562128386,1.9184633631266879,-0.3211609817758143,6.039157422258756,1.6058558488933,1.9531461165776454,3.363664122179794,1.2686212482944788,2.566129467132675
2021-08-13,98.55844116210938,128.92481994628906,16.989999771118164,976.2965087890624,107.09918975830078,35.05,27.9,32.3,32.55,29.55,31.47,13.469999999999999,False,-0.7553371775101181,-0.8230338193102926,-0.05882487577550943,1.6654735727092973,-1.2032164032851345,1.6455807487896676,1.9612335366800844,3.366356055260897,1.3805976207914727,2.700599107105312
2021-08-16,99.05850219726562,128.4871368408203,16.610000610351562,988.9686889648438,104.75141143798828,35.05,27.6,33.0,30.95,27.05,30.73,12.73,False,0.507375146420741,-0.3394870790985771,-2.2366048610110933,1.2979847886068097,-2.1921532045302228,1.5601381791776594,1.7318845521576887,3.35975460073278,1.3603941152868777,2.9241270586755013
2021-08-17,97.8499984741211,127.51448059082033,15.989999771118164,984.7597045898438,106.22966003417967,35.4,26.6,32.75,29.25,24.4,29.68,11.68,False,-1.2199899012584559,-0.757006712045416,-3.73269606532709,-0.42559328945039887,1.4111968286618204,1.6191227116842457,1.71094296678108,2.306561015651535,0.955828662567408,2.929438833300639
2021-08-18,97.14152526855467,126.88224792480467,15.460000038146973,988.5818481445312,104.69344329833984,35.25,26.3,33.45,28.75,27.85,30.32,12.32,False,-0.724040078297794,-0.4958124466227676,-3.3145699847257015,0.3881295646920746,-1.4461278849480896,1.612645595745495,1.505628306098312,2.355689932961329,0.8365697153582234,3.0365306076825265
2021-08-20,95.14118957519533,122.74848175048828,15.489999771118164,977.4796142578124,103.53406524658205,29.25,27.1,31.9,29.1,28.25,29.119999999999997,11.119999999999997,False,-2.0591973286699705,-3.2579547114945706,0.19404743141764325,-1.1230465041975668,-1.1074027324270652,1.6221406728537175,1.8670105132731427,2.1315465924235912,1.0747087440799712,2.910489583628812
2021-08-23,94.5160675048828,121.5326690673828,14.720000267028809,983.8953247070312,101.82394409179688,31.6,28.45,30.8,33.0,30.8,30.93,12.93,False,-0.657046725086885,-0.990491015259054,-4.970945871316646,0.656352353096401,-1.6517473265560079,1.2742514932106157,1.8789816955298086,2.486192387095977,0.9943528609743719,2.90857448702602
2021-08-24,94.9744873046875,122.4566879272461,15.449999809265137,993.6098022460938,102.37464904785156,32.0,28.4,32.05,32.85,30.7,31.199999999999996,13.199999999999996,False,0.48501785136270126,0.7603049179731203,4.9592359306639855,0.987348683860767,0.5408403307950893,0.9085555963526849,1.2114869370313723,3.3486261369698207,0.9798107334407742,1.2926092375025982
2021-08-25,95.01617431640624,122.60257720947266,16.219999313354492,1002.20947265625,101.73699951171876,34.25,27.85,33.45,32.45,29.95,31.589999999999996,13.589999999999996,False,0.04389285259840392,0.11913541407655437,4.983815621975585,0.8654977427473343,-0.6228588249760469,0.9401265458827263,1.2652644972332072,4.116632185065694,0.8594394721147987,1.2815206695591657
2021-08-26,93.97432708740234,122.21351623535156,17.030000686645508,1014.881591796875,100.345703125,33.75,27.8,32.3,31.75,29.65,31.05,13.05,False,-1.0964946089436434,-0.3173350699279043,4.993843449944624,1.2644182165868934,-1.367542185631787,0.8386224628770955,1.2663692404481957,4.5213218391915975,0.8535248462677951,1.1558087471160274
2021-08-27,94.5160675048828,123.76976776123048,17.8799991607666,1013.4937133789062,101.07032012939452,33.95,28.0,32.65,30.8,29.45,30.97,12.969999999999999,False,0.5764770382198137,1.273387407397708,4.991182852902876,-0.13675274329406628,0.7221206108764422,0.938613313951773,1.4689533004271993,4.37801521185455,0.8145584002986244,0.9697103472626781
2021-08-30,95.8079605102539,125.6177978515625,18.770000457763672,1032.990966796875,101.73699951171876,30.8,27.1,32.4,29.95,26.55,29.360000000000003,11.360000000000003,False,1.366850144610976,1.4931191386713616,4.977636122880624,1.9237665868657938,0.6596193437111264,1.1586898067563054,1.6339292790116506,3.892863557214923,0.9934068724930151,1.0263298983597906
2021-08-31,96.64143371582033,125.52053833007812,19.700000762939453,1027.4854736328125,101.65003967285156,30.95,26.65,31.45,31.3,28.0,29.669999999999998,11.669999999999998,False,0.8699414966433894,-0.07742495342841771,4.954716475731957,-0.5329662447227435,-0.08547513616929958,0.8629449898356049,0.8945053719384216,3.759901021948646,0.8312710209038109,0.9812670107162152
2021-09-01,96.18302154541016,129.75155639648438,20.68000030517578,1031.5577392578125,101.82394409179688,29.8,27.35,30.4,32.3,28.7,29.71,11.71,False,-0.4743433047135426,3.370777501989397,4.974616773010232,0.3963331579377005,0.17108150621978346,0.8340302150255635,1.2680476884794594,0.014984869050577112,0.8402582224146637,0.7685178977303764
2021-09-02,97.09984588623048,129.94610595703125,21.709999084472656,1043.979736328125,101.88191223144533,31.7,27.9,30.65,32.25,29.45,30.389999999999997,12.389999999999997,False,0.9532080881733185,0.14994005925630383,4.980651663912639,1.2041979423517146,0.05692977242777175,0.8735690411077984,1.3034359362824632,0.012933917645894426,0.857256496866198,0.7329685715132087
2021-09-03,97.51659393310548,130.18927001953125,20.6299991607666,1086.7962646484375,101.7659683227539,30.85,27.2,30.35,31.85,28.1,29.669999999999998,11.669999999999998,False,0.4291953741752508,0.18712685594473033,-4.974665910872789,4.10127963507283,-0.11380225022478152,0.8653774660700991,1.2972440118263227,3.762068631688168,1.5479435206019398,0.6927278220458272
2021-09-06,97.05817413330078,128.5843963623047,19.600000381469727,1103.6773681640625,100.9253921508789,32.15,27.9,30.05,30.8,25.75,29.329999999999995,11.329999999999995,False,-0.47009414635540425,-1.2327234471671833,-4.992723321364401,1.5532905351939075,-0.8259894596679751,0.7054705780506431,1.4711846687656351,4.859731583817908,1.5545820332227285,0.5232555353838266
2021-09-07,96.55809020996094,126.49319458007812,18.6200008392334,1110.638916015625,100.28772735595705,30.5,27.15,32.45,28.95,24.5,28.71,10.71,False,-0.5152414289733342,-1.626326242831444,-4.999997567157399,0.6307593190157501,-0.6318180007352181,0.7919532710644168,1.6875536734248737,5.324408513355224,1.467957205459778,0.4974496812111771
2021-09-08,97.7147445678711,129.6056671142578,19.549999237060547,1106.29345703125,101.96902465820312,30.65,27.65,32.9,30.5,28.6,30.059999999999995,12.059999999999995,False,1.1978844604269456,2.460584970212998,4.994620601023758,-0.3912575835145593,1.6764736290000304,0.7560822142569442,1.83268645403667,5.326684584997575,1.5680076450951699,0.809942323762248
2021-09-09,98.14311981201172,129.11935424804688,20.51000022888184,1103.6773681640625,102.35248565673828,30.9,28.35,33.85,30.45,29.4,30.589999999999996,12.589999999999996,False,0.43839365904814187,-0.37522500137452397,4.910491198390621,-0.2364733200364233,0.3760563561537422,0.7169590343728223,1.8506557831557975,5.3208274220027265,1.5232345057743097,0.8172206873973112
2021-09-13,98.52865600585938,127.4658432006836,20.11000061035156,1079.083740234375,102.58846282958984,31.45,26.85,35.1,29.35,29.0,30.35,12.350000000000001,False,0.3928305871936155,-1.2806066580744901,-1.9502662801875958,-2.2283348956043447,0.23055343633076042,0.6480488563601574,1.3925994931215022,5.029154246177488,1.9659026521584826,0.8183756770756815
2021-09-14,99.29977416992188,129.3625030517578,19.84000015258789,1077.6732177734375,102.70642852783205,31.15,28.4,34.4,28.3,28.5,30.15,12.149999999999999,False,0.7826333934938035,1.487974977020401,-1.3426178496717012,-0.13071482854807304,0.11498924439306002,0.6242058949723336,1.5399304385223698,4.460329091308193,1.9692757543959596,0.8180450132990817
2021-09-15,106.41097259521484,136.21969604492188,19.899999618530277,1082.1551513671875,104.94817352294922,32.15,27.65,33.65,29.25,28.8,30.3,12.3,False,7.16134400580235,5.3007578172946435,0.3024166606901968,0.415889856018703,2.1826725232780175,2.6653738297568923,2.5530943919082736,4.149910235649162,1.165741544657503,1.115842205302661
2021-09-16,106.2396011352539,136.4142303466797,19.709999084472656,1104.8602294921875,105.86255645751952,32.65,28.55,32.0,30.7,28.8,30.540000000000003,12.540000000000003,False,-0.16104679412416445,0.14280923200244988,-0.9547765713557976,2.0981351977407803,0.8712709367641791,2.633850083727269,2.4317194504551547,3.6637123313264017,1.3013449097760905,0.9679479034050467
2021-09-17,106.02542114257812,134.12847900390625,20.09000015258789,1087.7288818359375,105.4791259765625,29.1,28.35,32.25,31.6,29.5,30.160000000000004,12.160000000000004,False,-0.20160090059365698,-1.6755959674914278,1.9279608613203658,-1.5505443312158862,-0.36219650628868116,2.5997119430106297,2.4402153372559297,2.9010671693424936,1.389608334896894,0.9102951444856632
2021-09-20,105.12580108642578,130.626953125,19.09000015258789,1089.4581298828125,104.41725158691406,32.05,27.55,32.25,26.8,28.95,29.52,11.52,False,-0.8484946784060199,-2.6105759976628673,-4.977600758610179,0.1589778552129939,-1.0067151958429998,2.734252478543025,2.6329986009941067,3.125033630603062,1.3983973772885447,1.0040102693310833
2021-09-21,106.32527923583984,132.1345672607422,18.90999984741211,1094.16748046875,103.768310546875,31.15,27.2,33.5,26.9,26.65,29.080000000000002,11.080000000000002,False,1.1409931120790695,1.1541371054559546,-0.9429036340336538,0.4322654039438989,-0.6214883366269186,2.719606142938758,2.6464064837840886,2.1209516272317543,1.419013361985419,1.0674590636201844
2021-09-22,106.58232879638672,134.07986450195312,19.18000030517578,1105.90673828125,104.26974487304688,29.8,26.8,32.3,29.15,27.7,29.15,11.149999999999999,False,0.24175771029644189,1.4722091891157252,1.4278184026565333,1.0728940516008478,0.4832249108897013,2.727490767796457,2.565297798895295,2.2824265111180364,1.1157204128117622,1.0728715051684652
2021-09-23,108.12450408935548,139.7212371826172,19.40999984741211,1132.9344482421875,105.1546401977539,29.4,27.25,32.4,30.05,27.1,29.24,11.239999999999998,False,1.4469333804057793,4.207471943396746,1.1991633919539613,2.4439411593551563,0.8486597198299695,2.7237521998763565,2.881568582453851,2.355157695746061,1.331729030057642,1.0945384485448533
2021-09-24,106.45379638671876,135.29566955566406,19.170000076293945,1129.6583251953125,103.91580963134766,30.65,28.55,31.3,32.65,28.7,30.369999999999997,12.369999999999997,False,-1.5451702800468148,-3.167426596122147,-1.2364748738015185,-0.28917145665030564,-1.1781035664013562,1.050970395346953,2.6091335378645493,2.3626419540085126,1.384575678688194,0.8658860703671638
2021-09-27,108.68138885498048,134.95523071289062,19.399999618530277,1148.655029296875,103.82730865478516,31.9,26.65,33.65,30.1,24.25,29.309999999999995,11.309999999999995,False,2.0925439428852943,-0.25162582356959007,1.1997889479445245,1.6816327271591769,-0.08516603669496137,1.3043050229511803,2.6080775106740663,2.434020396242708,1.318006731589237,0.7474637355857396
2021-09-28,113.05094146728516,136.21969604492188,19.200000762939453,1159.393310546875,108.51721954345705,32.0,26.45,32.7,28.75,27.8,29.540000000000003,11.540000000000003,False,4.020515985616635,0.9369517026882157,-1.0309219563065963,0.9348569392999773,4.517030200855299,1.8698264717380606,2.535023434040499,2.2530103172994944,0.9314156531251063,1.9537443321082468
2021-09-29,120.50485229492188,147.45379638671875,19.65999984741211,1150.2022705078125,115.06541442871094,31.45,27.75,31.75,28.1,28.85,29.580000000000002,11.580000000000002,False,6.593408892391883,8.247045521296826,2.395828469760075,-0.7927456502855978,6.034244991534821,2.642406310208918,3.5943068515565093,1.462908380930525,1.1127222719687417,2.7468067673908294
2021-09-30,121.53297424316406,154.4082489013672,19.420000076293945,1146.2889404296875,112.0273208618164,31.5,27.75,30.3,30.75,28.9,29.839999999999996,11.839999999999996,False,0.8531788792421224,4.716360436329081,-1.2207516428325738,-0.340229729888919,-2.640318623956972,2.6601565469075403,3.736994163905902,1.5094080610251033,1.1890385178570577,3.0832786803884815
2021-10-01,119.86226654052734,159.27151489257812,19.38999938964844,1148.3138427734375,113.17766571044922,32.2,28.95,30.5,31.7,29.9,30.65,12.649999999999999,False,-1.3746949854892554,3.1496154032013557,-0.15448345276850572,0.17664851088861067,1.0268431305714643,2.8938262876964167,3.728184919995434,1.4453151344920916,1.1870565736146035,3.07080187062633
2021-10-04,124.70301818847656,163.98886108398438,20.350000381469727,1163.078857421875,113.0596923828125,32.8,30.55,30.2,31.25,30.2,31.0,13.0,False,4.038595120602428,2.961826660961875,4.951010943991019,1.285799587051617,-0.10423728647889208,3.0153103623982704,3.6649868562869177,2.3224329755600808,0.9314675598966943,3.110743822626562
2021-10-05,124.5744857788086,174.49346923828125,21.299999237060547,1187.2174072265625,112.0567855834961,32.15,30.8,27.4,30.35,29.85,30.109999999999996,12.109999999999996,False,-0.10307080897890009,6.405683950031893,4.6682989571630085,2.075400962768237,-0.887059550737701,2.7637730908619695,2.9753668001559705,2.561639488642657,1.0673807235763426,3.077274158813427
2021-10-06,122.77530670166016,171.13784790039062,20.309999465942383,1164.762451171875,110.67048645019533,32.35,31.3,31.05,31.15,29.2,31.009999999999998,13.009999999999998,False,-1.4442596860026469,-1.9230641424799244,-4.647886415862546,-1.8913937681510395,-1.2371398359163233,3.110219391675647,3.3874328981627135,3.4811205191181056,1.347073106751896,3.1816878529825443
2021-10-07,122.3469009399414,172.88861083984375,20.38999938964844,1170.472900390625,111.08340454101562,32.4,31.85,30.55,31.45,29.9,31.23,13.23,False,-0.34893479253100823,1.0230132965515226,0.3938942678960222,0.49026728265533226,0.37310587859946676,3.0271051145420493,3.3767226597421054,3.403231912440666,1.3171800044397395,2.7678226724598223
2021-10-08,120.89041137695312,172.0132293701172,20.31999969482422,1215.4510498046875,110.72945404052734,33.15,29.2,31.2,31.85,29.85,31.05,13.05,False,-1.1904588933586924,-0.5063268572025659,-0.3433040555153699,3.842733086691008,-0.31863490496241154,1.938081123699004,2.9207618019011914,3.3614388393672483,1.8325246414102776,1.193414993738233
2021-10-11,124.0604476928711,186.26255798339844,20.3700008392334,1206.9876708984375,114.12155151367188,34.65,29.2,30.75,32.45,30.5,31.51,13.510000000000002,False,2.622239663022863,8.28385622748893,0.24606862775651273,-0.6963158991561191,3.0634102755559667,2.1610404093931526,3.642637365014529,3.279487808762592,1.8741039501686885,1.4424103947018838
2021-10-12,123.84625244140624,190.4449615478516,20.32999992370605,1213.8809814453125,114.06253814697266,34.5,30.1,32.45,32.95,30.05,32.010000000000005,14.010000000000005,False,-0.17265394043646243,2.2454344070728105,-0.19637169307477054,0.57111689813234,-0.0517109747602329,2.049341941623267,3.642991002672765,3.281409444972562,1.8596996430939607,1.4056962079666142
2021-10-13,125.3884506225586,218.06822204589844,21.34000015258789,1226.2347412109375,117.63162231445312,32.75,30.9,31.6,31.7,30.7,31.53,13.530000000000001,False,1.2452521983917109,14.504589816153345,4.968028689976123,1.0177076628151704,3.129059045557625,1.4165234358917074,5.791160185256512,3.285066875529629,1.851034348529908,1.7966951498404797
2021-10-14,128.0015869140625,216.5119781494141,22.399999618530277,1228.7144775390625,120.72875213623048,31.95,31.85,32.6,31.35,31.3,31.810000000000002,13.810000000000002,False,2.0840326828584166,-0.7136500136901147,4.96719521257285,0.20222362364943347,2.63290581294382,1.597312970154038,5.979846603101624,3.346208419420124,1.7647216996015052,1.8096834050466655
2021-10-18,128.1300811767578,250.262939453125,24.63999938964844,1231.9906005859375,120.2273178100586,23.7,30.05,32.0,25.55,30.85,28.43,10.43,False,0.1003848981822264,15.588496115637307,9.999999148505069,0.266630133099488,-0.41533960825343996,1.3939268173981598,7.016666598267564,3.9238690428946934,1.43372779418736,1.6539281832764985
2021-10-19,128.21575927734375,223.4664306640625,24.96999931335449,1243.0245361328125,117.18915557861328,28.9,29.2,32.65,25.65,31.55,29.590000000000003,11.590000000000003,False,0.06686806080122842,-10.707341985041118,1.3392854378262875,0.8956184845588355,-2.527014897101143,1.354045155631497,9.352646198219052,3.840128356529234,1.426666246564078,2.1767265396584743
2021-10-20,125.3027572631836,224.05001831054688,24.18000030517578,1228.7144775390625,114.65248107910156,30.75,29.65,31.85,29.1,31.5,30.57,12.57,False,-2.271953175318364,0.26115226557750226,-3.163792670815968,-1.1512289723797586,-2.1645983256616708,1.635421005188897,9.293971053826958,4.36161918100668,0.8074173073626761,2.4301397612156252
2021-10-21,126.71642303466795,219.9648895263672,24.63999938964844,1193.26904296875,114.47549438476562,29.6,31.2,30.45,30.6,30.85,30.54,12.54,False,1.1282000511091184,-1.8233110691012966,1.9023948662820978,-2.8847576241882167,-0.15436795843417617,1.3960547955341491,9.340385667348006,4.256657702020099,1.3997450356221455,2.158885231366866
2021-10-22,124.1461181640625,215.9283905029297,23.40999984741211,1195.49853515625,114.71146392822266,30.25,32.1,30.95,31.35,30.85,31.1,13.100000000000001,False,-2.028391276403263,-1.8350651470464108,-4.9918813827287245,0.186839020138585,0.20613105427080836,1.6554122582054192,9.504115501117433,5.122851933270995,1.3738318164497696,2.158778922532467
2021-10-25,123.2893524169922,207.7581329345703,22.239999771118164,1183.850341796875,113.64960479736328,27.3,30.3,30.2,29.6,30.3,29.540000000000003,11.540000000000003,False,-0.6901268921981618,-3.783781071738468,-4.997864519094753,-0.9743377358344185,-0.9256783014501502,1.581783804971132,7.936597658921888,5.572880747316263,1.2803816469499327,1.7077239029215545
2021-10-26,122.6895980834961,219.13815307617188,22.440000534057617,1210.8096923828125,112.32227325439452,26.65,32.0,29.9,29.9,29.8,29.65,11.649999999999999,False,-0.4864607703247592,5.477532927765338,0.8992840152776571,2.2772600246934838,-1.1679156696896453,1.2095881876171561,8.238996240003114,5.2597419634044025,1.6541315703302903,1.0190104854220952
2021-10-27,121.0617446899414,218.1168670654297,21.75,1195.49853515625,112.23377227783205,27.25,33.1,30.35,29.9,29.7,30.059999999999995,12.059999999999995,False,-1.3268063625466064,-0.4660466451897105,-3.0748686169164263,-1.2645387068574654,-0.07879200981093515,1.1925393147169026,4.869243901146457,3.019688422036422,1.6834731407368542,1.0594980341052886
2021-10-28,117.67749786376952,212.03778076171875,20.690000534057617,1182.39404296875,109.66758728027344,27.35,33.6,28.6,29.25,29.85,29.73,11.73,False,-2.795471711430797,-2.7870775816192905,-4.873560762953488,-1.096152927179228,-2.28646417693783,1.328271401752013,3.0429098603050613,2.8780318226113857,1.5905046167788106,1.0031002714154864
2021-10-29,113.6506576538086,208.43899536132807,20.100000381469727,1154.0242919921875,109.16616821289062,28.3,33.3,28.0,30.2,30.9,30.139999999999997,12.139999999999997,False,-3.4219288165207584,-1.6972378165167057,-2.851619803569827,-2.399348266786916,-0.4572171959079885,1.5363084314891167,3.028941106765005,2.8705074083823665,1.7145162991093827,0.8514882067256272
2021-11-01,115.0643539428711,216.8524169921875,20.56999969482422,1154.729736328125,110.75897979736328,28.85,32.1,27.3,29.85,29.7,29.559999999999995,11.559999999999995,False,1.2438962679554022,4.036395213033339,2.338304997186902,0.061129071617704867,1.4590707089456867,1.568014871390391,3.5281450672029138,2.986096638273372,1.4866147189190133,1.177973288522779
2021-11-02,117.07777404785156,222.2506103515625,20.81999969482422,1137.89404296875,109.43161010742188,27.8,33.15,27.55,29.2,29.15,29.369999999999997,11.369999999999997,False,1.7498208923852454,2.489339724338646,1.2153621959601013,-1.4579769473080373,-1.1984307659477111,1.9114180402452652,3.5625024528891918,3.046402305595955,1.4975706911451712,1.164263834558154
2021-11-03,117.1634292602539,222.54241943359372,20.649999618530277,1130.06787109375,108.51721954345705,28.55,33.7,27.3,29.25,28.4,29.439999999999998,11.439999999999998,False,0.0731609505723485,0.13129731413092927,-0.8165229528615425,-0.6877768561457276,-0.8355817510746988,1.941474313257247,3.0551123311955055,2.6591752363521874,1.4925200159315108,1.1613970029777494
2021-11-04,117.50614166259766,225.02268981933597,21.07999992370605,1137.0067138671875,109.16616821289062,27.6,32.35,26.75,28.75,29.15,28.919999999999998,10.919999999999998,False,0.29250799887607926,1.1145157817799012,2.082325971521626,0.6140200027739517,0.5980144645833851,1.9783377164097617,2.362106658822728,2.8336106502530694,0.999260150946025,1.2209692421933427
2021-11-08,120.2049789428711,228.1351623535156,20.899999618530277,1138.4173583984375,111.5848617553711,28.7,31.65,28.35,28.8,28.95,29.29,11.29,False,2.2967627411533575,1.3831816412285036,-0.8538913938673676,0.12406650849510203,2.215607254587937,2.215642948322849,2.352097722087309,2.6627303627600734,1.0491243852788372,1.5774658446657799
2021-11-09,118.66277313232422,235.28411865234372,21.940000534057617,1147.40380859375,110.05105590820312,28.15,32.4,27.35,29.0,29.1,29.2,11.2,False,-1.2829799764615624,3.1336494668674497,4.976081026361645,0.7893809883534164,-1.3745644552847547,1.9664499608506147,1.9294921170808206,2.590734948423854,1.1637707764437153,1.3907240318257734
2021-11-10,117.7203369140625,230.5181579589844,22.030000686645508,1160.235107421875,108.78269958496094,28.75,32.15,25.0,29.15,29.85,28.98,10.98,False,-0.7942138830775325,-2.0256193748467655,0.4102103482093389,1.11828971910517,-1.152516268721826,1.3179625303834261,2.022310871221039,2.0458261158547932,0.8966229668385696,1.4569200588943765
2021-11-11,117.07777404785156,233.19293212890625,21.6200008392334,1162.35107421875,107.45536041259766,28.25,32.55,27.3,29.5,26.3,28.78,10.780000000000001,False,-0.5458384532827321,1.1603312266610155,-1.8610977513979332,0.18237396742604162,-1.220174878383684,1.3257280229910562,1.6755047005756927,2.302527835748945,0.8973648002084265,1.3447047835805
